order_id,order_date,product_id,quantity,item_revenue_sar,item_cost_sar,discount_sar
SYN-20250719-1-04,2025-07-19,P007,1,189.0,55.0,18.9
SYN-20250719-1-05,2025-07-19,P008,1,329.0,121.0,0.0
SYN-20250719-2-00,2025-07-19,P006,1,139.0,35.0,0.0
SYN-20250719-2-01,2025-07-19,P007,1,189.0,55.0,0.0
SYN-20250719-2-02,2025-07-19,P008,1,329.0,121.0,0.0
SYN-20250719-2-03,2025-07-19,P009,1,159.0,43.0,0.0
SYN-20250719-2-04,2025-07-19,P010,1,279.0,83.0,27.9
SYN-20250720-0-00,2025-07-20,P005,1,219.0,67.0,0.0
SYN-20250720-0-01,2025-07-20,P006,1,139.0,35.0,0.0
SYN-20250720-0-02,2025-07-20,P007,1,189.0,55.0,0.0
SYN-20250720-0-03,2025-07-20,P008,1,329.0,121.0,32.9
SYN-20250720-0-04,2025-07-20,P009,1,159.0,43.0,15.9
SYN-20250720-0-05,2025-07-20,P010,1,279.0,83.0,0.0
SYN-20250720-0-06,2025-07-20,P011,1,199.0,61.0,19.9
SYN-20250720-0-07,2025-07-20,P012,1,359.0,137.0,0.0
SYN-20250720-1-00,2025-07-20,P008,1,329.0,121.0,0.0
SYN-20250720-1-01,2025-07-20,P009,1,159.0,43.0,0.0
SYN-20250720-1-02,2025-07-20,P010,1,279.0,83.0,0.0
SYN-20250720-1-03,2025-07-20,P011,1,199.0,61.0,0.0
SYN-20250720-1-04,2025-07-20,P012,1,359.0,137.0,0.0
SYN-20250720-1-05,2025-07-20,P001,1,299.0,94.0,0.0
SYN-20250720-2-00,2025-07-20,P011,1,199.0,61.0,0.0
SYN-20250720-2-01,2025-07-20,P012,1,359.0,137.0,35.9
SYN-20250720-2-02,2025-07-20,P001,1,299.0,94.0,0.0
SYN-20250720-2-03,2025-07-20,P002,1,89.0,24.0,0.0
SYN-20250720-2-04,2025-07-20,P003,1,179.0,49.0,17.9
SYN-20250720-2-05,2025-07-20,P004,1,249.0,71.0,0.0
SYN-20250721-0-00,2025-07-21,P010,1,279.0,83.0,0.0
SYN-20250721-0-01,2025-07-21,P011,2,398.0,122.0,0.0
SYN-20250721-0-02,2025-07-21,P012,1,359.0,137.0,35.9
SYN-20250721-0-03,2025-07-21,P001,1,299.0,94.0,0.0
SYN-20250721-0-04,2025-07-21,P002,1,89.0,24.0,0.0
SYN-20250721-0-05,2025-07-21,P003,1,179.0,49.0,0.0
SYN-20250721-1-00,2025-07-21,P001,2,598.0,188.0,0.0
SYN-20250721-1-01,2025-07-21,P002,1,89.0,24.0,0.0
SYN-20250721-1-02,2025-07-21,P003,1,179.0,49.0,0.0
SYN-20250721-1-03,2025-07-21,P004,1,249.0,71.0,0.0
SYN-20250721-1-04,2025-07-21,P005,1,219.0,67.0,0.0
SYN-20250721-1-05,2025-07-21,P006,1,139.0,35.0,0.0
SYN-20250721-1-06,2025-07-21,P007,1,189.0,55.0,0.0
SYN-20250721-1-07,2025-07-21,P008,1,329.0,121.0,32.9
SYN-20250721-1-08,2025-07-21,P009,1,159.0,43.0,15.9
SYN-20250721-2-00,2025-07-21,P004,1,249.0,71.0,0.0
SYN-20250721-2-01,2025-07-21,P005,1,219.0,67.0,0.0
SYN-20250721-2-02,2025-07-21,P006,1,139.0,35.0,0.0
SYN-20250721-2-03,2025-07-21,P007,1,189.0,55.0,18.9
SYN-20250721-2-04,2025-07-21,P008,1,329.0,121.0,0.0
SYN-20250722-0-00,2025-07-22,P003,1,179.0,49.0,0.0
SYN-20250722-0-01,2025-07-22,P004,2,498.0,142.0,0.0
SYN-20250722-0-02,2025-07-22,P005,1,219.0,67.0,0.0
SYN-20250722-0-03,2025-07-22,P006,1,139.0,35.0,0.0
SYN-20250722-0-04,2025-07-22,P007,1,189.0,55.0,0.0
SYN-20250722-0-05,2025-07-22,P008,1,329.0,121.0,0.0
SYN-20250722-0-06,2025-07-22,P009,1,159.0,43.0,15.9
SYN-20250722-0-07,2025-07-22,P010,1,279.0,83.0,0.0
SYN-20250722-0-08,2025-07-22,P011,1,199.0,61.0,0.0
SYN-20250722-0-09,2025-07-22,P012,2,718.0,274.0,71.8
SYN-20250722-0-10,2025-07-22,P001,1,299.0,94.0,0.0
SYN-20250722-0-11,2025-07-22,P002,1,89.0,24.0,0.0
SYN-20250722-0-12,2025-07-22,P003,1,179.0,49.0,0.0
SYN-20250722-1-00,2025-07-22,P006,1,139.0,35.0,0.0
SYN-20250722-1-01,2025-07-22,P007,1,189.0,55.0,18.9
SYN-20250722-1-02,2025-07-22,P008,1,329.0,121.0,0.0
SYN-20250722-1-03,2025-07-22,P009,1,159.0,43.0,0.0
SYN-20250722-1-04,2025-07-22,P010,1,279.0,83.0,27.9
SYN-20250722-1-05,2025-07-22,P011,1,199.0,61.0,19.9
SYN-20250722-1-06,2025-07-22,P012,1,359.0,137.0,35.9
SYN-20250722-1-07,2025-07-22,P001,1,299.0,94.0,29.9
SYN-20250722-1-08,2025-07-22,P002,1,89.0,24.0,0.0
SYN-20250722-2-00,2025-07-22,P009,1,159.0,43.0,0.0
SYN-20250722-2-01,2025-07-22,P010,1,279.0,83.0,27.9
SYN-20250722-2-02,2025-07-22,P011,1,199.0,61.0,0.0
SYN-20250722-2-03,2025-07-22,P012,1,359.0,137.0,0.0
SYN-20250722-2-04,2025-07-22,P001,1,299.0,94.0,0.0
SYN-20250722-2-05,2025-07-22,P002,1,89.0,24.0,8.9
SYN-20250722-2-06,2025-07-22,P003,1,179.0,49.0,0.0
SYN-20250723-0-00,2025-07-23,P008,1,329.0,121.0,32.9
SYN-20250723-0-01,2025-07-23,P009,1,159.0,43.0,0.0
SYN-20250723-0-02,2025-07-23,P010,1,279.0,83.0,0.0
SYN-20250723-0-03,2025-07-23,P011,1,199.0,61.0,19.9
SYN-20250723-0-04,2025-07-23,P012,1,359.0,137.0,0.0
SYN-20250723-0-05,2025-07-23,P001,1,299.0,94.0,29.9
SYN-20250723-0-06,2025-07-23,P002,1,89.0,24.0,0.0
SYN-20250723-0-07,2025-07-23,P003,1,179.0,49.0,0.0
SYN-20250723-0-08,2025-07-23,P004,1,249.0,71.0,0.0
SYN-20250723-0-09,2025-07-23,P005,1,219.0,67.0,0.0
SYN-20250723-1-00,2025-07-23,P011,1,199.0,61.0,0.0
SYN-20250723-1-01,2025-07-23,P012,1,359.0,137.0,35.9
SYN-20250723-1-02,2025-07-23,P001,1,299.0,94.0,0.0
SYN-20250723-1-03,2025-07-23,P002,1,89.0,24.0,8.9
SYN-20250723-1-04,2025-07-23,P003,1,179.0,49.0,0.0
SYN-20250723-1-05,2025-07-23,P004,1,249.0,71.0,0.0
SYN-20250723-1-06,2025-07-23,P005,1,219.0,67.0,0.0
SYN-20250723-1-07,2025-07-23,P006,1,139.0,35.0,13.9
SYN-20250723-1-08,2025-07-23,P007,1,189.0,55.0,0.0
SYN-20250723-2-00,2025-07-23,P002,1,89.0,24.0,8.9
SYN-20250723-2-01,2025-07-23,P003,1,179.0,49.0,17.9
SYN-20250723-2-02,2025-07-23,P004,1,249.0,71.0,0.0
SYN-20250723-2-03,2025-07-23,P005,1,219.0,67.0,0.0
SYN-20250723-2-04,2025-07-23,P006,1,139.0,35.0,0.0
SYN-20250724-0-00,2025-07-24,P001,2,598.0,188.0,0.0
SYN-20250724-0-01,2025-07-24,P002,1,89.0,24.0,0.0
SYN-20250724-0-02,2025-07-24,P003,2,358.0,98.0,0.0
SYN-20250724-0-03,2025-07-24,P004,1,249.0,71.0,0.0
SYN-20250724-0-04,2025-07-24,P005,1,219.0,67.0,0.0
SYN-20250724-0-05,2025-07-24,P006,1,139.0,35.0,0.0
SYN-20250724-0-06,2025-07-24,P007,1,189.0,55.0,0.0
SYN-20250724-1-00,2025-07-24,P004,2,498.0,142.0,0.0
SYN-20250724-1-01,2025-07-24,P005,1,219.0,67.0,0.0
SYN-20250724-1-02,2025-07-24,P006,1,139.0,35.0,0.0
SYN-20250724-1-03,2025-07-24,P007,1,189.0,55.0,0.0
SYN-20250724-1-04,2025-07-24,P008,1,329.0,121.0,0.0
SYN-20250724-1-05,2025-07-24,P009,1,159.0,43.0,0.0
SYN-20250724-1-06,2025-07-24,P010,1,279.0,83.0,27.9
SYN-20250724-1-07,2025-07-24,P011,1,199.0,61.0,0.0
SYN-20250724-1-08,2025-07-24,P012,1,359.0,137.0,0.0
SYN-20250724-1-09,2025-07-24,P001,1,299.0,94.0,0.0
SYN-20250724-2-00,2025-07-24,P007,1,189.0,55.0,0.0
SYN-20250724-2-01,2025-07-24,P008,1,329.0,121.0,0.0
SYN-20250724-2-02,2025-07-24,P009,1,159.0,43.0,0.0
SYN-20250724-2-03,2025-07-24,P010,1,279.0,83.0,0.0
SYN-20250724-2-04,2025-07-24,P011,1,199.0,61.0,0.0
SYN-20250724-2-05,2025-07-24,P012,1,359.0,137.0,0.0
SYN-20250725-0-00,2025-07-25,P006,1,139.0,35.0,0.0
SYN-20250725-0-01,2025-07-25,P007,1,189.0,55.0,0.0
SYN-20250725-0-02,2025-07-25,P008,1,329.0,121.0,32.9
SYN-20250725-0-03,2025-07-25,P009,1,159.0,43.0,0.0
SYN-20250725-0-04,2025-07-25,P010,1,279.0,83.0,27.9
SYN-20250725-0-05,2025-07-25,P011,2,398.0,122.0,0.0
SYN-20250725-1-00,2025-07-25,P009,2,318.0,86.0,0.0
SYN-20250725-1-01,2025-07-25,P010,1,279.0,83.0,27.9
SYN-20250725-1-02,2025-07-25,P011,1,199.0,61.0,0.0
SYN-20250725-1-03,2025-07-25,P012,1,359.0,137.0,35.9
SYN-20250725-1-04,2025-07-25,P001,1,299.0,94.0,0.0
SYN-20250725-1-05,2025-07-25,P002,1,89.0,24.0,8.9
SYN-20250725-1-06,2025-07-25,P003,1,179.0,49.0,0.0
SYN-20250725-1-07,2025-07-25,P004,1,249.0,71.0,0.0
SYN-20250725-1-08,2025-07-25,P005,1,219.0,67.0,21.9
SYN-20250725-1-09,2025-07-25,P006,1,139.0,35.0,13.9
SYN-20250725-1-10,2025-07-25,P007,1,189.0,55.0,0.0
SYN-20250725-1-11,2025-07-25,P008,1,329.0,121.0,0.0
SYN-20250725-2-00,2025-07-25,P012,1,359.0,137.0,35.9
SYN-20250725-2-01,2025-07-25,P001,1,299.0,94.0,0.0
SYN-20250725-2-02,2025-07-25,P002,1,89.0,24.0,8.9
SYN-20250725-2-03,2025-07-25,P003,1,179.0,49.0,0.0
SYN-20250725-2-04,2025-07-25,P004,1,249.0,71.0,0.0
SYN-20250725-2-05,2025-07-25,P005,2,438.0,134.0,0.0
SYN-20250725-2-06,2025-07-25,P006,1,139.0,35.0,0.0
SYN-20250725-2-07,2025-07-25,P007,1,189.0,55.0,18.9
SYN-20250726-0-00,2025-07-26,P011,1,199.0,61.0,19.9
SYN-20250726-0-01,2025-07-26,P012,1,359.0,137.0,0.0
SYN-20250726-0-02,2025-07-26,P001,1,299.0,94.0,0.0
SYN-20250726-0-03,2025-07-26,P002,1,89.0,24.0,0.0
SYN-20250726-0-04,2025-07-26,P003,1,179.0,49.0,0.0
SYN-20250726-0-05,2025-07-26,P004,1,249.0,71.0,0.0
SYN-20250726-0-06,2025-07-26,P005,2,438.0,134.0,0.0
SYN-20250726-0-07,2025-07-26,P006,1,139.0,35.0,0.0
SYN-20250726-0-08,2025-07-26,P007,1,189.0,55.0,0.0
SYN-20250726-0-09,2025-07-26,P008,1,329.0,121.0,0.0
SYN-20250726-0-10,2025-07-26,P009,1,159.0,43.0,0.0
SYN-20250726-1-00,2025-07-26,P002,2,178.0,48.0,0.0
SYN-20250726-1-01,2025-07-26,P003,1,179.0,49.0,0.0
SYN-20250726-1-02,2025-07-26,P004,1,249.0,71.0,0.0
SYN-20250726-1-03,2025-07-26,P005,1,219.0,67.0,0.0
SYN-20250726-1-04,2025-07-26,P006,1,139.0,35.0,0.0
SYN-20250726-1-05,2025-07-26,P007,1,189.0,55.0,18.9
SYN-20250726-1-06,2025-07-26,P008,1,329.0,121.0,0.0
SYN-20250726-1-07,2025-07-26,P009,1,159.0,43.0,0.0
SYN-20250726-1-08,2025-07-26,P010,1,279.0,83.0,27.9
SYN-20250726-1-09,2025-07-26,P011,1,199.0,61.0,19.9
SYN-20250726-1-10,2025-07-26,P012,1,359.0,137.0,0.0
SYN-20250726-1-11,2025-07-26,P001,1,299.0,94.0,0.0
SYN-20250726-1-12,2025-07-26,P002,1,89.0,24.0,8.9
SYN-20250726-1-13,2025-07-26,P003,1,179.0,49.0,0.0
SYN-20250726-2-00,2025-07-26,P005,1,219.0,67.0,0.0
SYN-20250726-2-01,2025-07-26,P006,1,139.0,35.0,0.0
SYN-20250726-2-02,2025-07-26,P007,1,189.0,55.0,0.0
SYN-20250726-2-03,2025-07-26,P008,1,329.0,121.0,0.0
SYN-20250726-2-04,2025-07-26,P009,1,159.0,43.0,0.0
SYN-20250726-2-05,2025-07-26,P010,1,279.0,83.0,0.0
SYN-20250726-2-06,2025-07-26,P011,2,398.0,122.0,39.8
SYN-20250726-2-07,2025-07-26,P012,1,359.0,137.0,0.0
SYN-20250726-2-08,2025-07-26,P001,1,299.0,94.0,0.0
SYN-20250727-0-00,2025-07-27,P004,1,249.0,71.0,0.0
SYN-20250727-0-01,2025-07-27,P005,1,219.0,67.0,21.9
SYN-20250727-0-02,2025-07-27,P006,2,278.0,70.0,0.0
SYN-20250727-0-03,2025-07-27,P007,2,378.0,110.0,37.8
SYN-20250727-0-04,2025-07-27,P008,1,329.0,121.0,0.0
SYN-20250727-0-05,2025-07-27,P009,2,318.0,86.0,0.0
SYN-20250727-1-00,2025-07-27,P007,1,189.0,55.0,0.0
SYN-20250727-1-01,2025-07-27,P008,1,329.0,121.0,32.9
SYN-20250727-1-02,2025-07-27,P009,1,159.0,43.0,15.9
SYN-20250727-1-03,2025-07-27,P010,1,279.0,83.0,27.9
SYN-20250727-1-04,2025-07-27,P011,1,199.0,61.0,0.0
SYN-20250727-1-05,2025-07-27,P012,1,359.0,137.0,35.9
SYN-20250727-1-06,2025-07-27,P001,1,299.0,94.0,0.0
SYN-20250727-2-00,2025-07-27,P010,1,279.0,83.0,0.0
SYN-20250727-2-01,2025-07-27,P011,1,199.0,61.0,0.0
SYN-20250727-2-02,2025-07-27,P012,1,359.0,137.0,35.9
SYN-20250727-2-03,2025-07-27,P001,1,299.0,94.0,29.9
SYN-20250727-2-04,2025-07-27,P002,1,89.0,24.0,0.0
SYN-20250727-2-05,2025-07-27,P003,1,179.0,49.0,0.0
SYN-20250727-2-06,2025-07-27,P004,1,249.0,71.0,24.9
SYN-20250727-2-07,2025-07-27,P005,2,438.0,134.0,43.8
SYN-20250727-2-08,2025-07-27,P006,1,139.0,35.0,0.0
SYN-20250728-0-00,2025-07-28,P009,2,318.0,86.0,0.0
SYN-20250728-0-01,2025-07-28,P010,2,558.0,166.0,0.0
SYN-20250728-0-02,2025-07-28,P011,1,199.0,61.0,0.0
SYN-20250728-0-03,2025-07-28,P012,1,359.0,137.0,0.0
SYN-20250728-0-04,2025-07-28,P001,1,299.0,94.0,0.0
SYN-20250728-0-05,2025-07-28,P002,1,89.0,24.0,0.0
SYN-20250728-0-06,2025-07-28,P003,1,179.0,49.0,0.0
SYN-20250728-0-07,2025-07-28,P004,2,498.0,142.0,49.8
SYN-20250728-0-08,2025-07-28,P005,1,219.0,67.0,0.0
SYN-20250728-0-09,2025-07-28,P006,1,139.0,35.0,0.0
SYN-20250728-0-10,2025-07-28,P007,1,189.0,55.0,0.0
SYN-20250728-0-11,2025-07-28,P008,1,329.0,121.0,0.0
SYN-20250728-0-12,2025-07-28,P009,1,159.0,43.0,0.0
SYN-20250728-0-13,2025-07-28,P010,1,279.0,83.0,0.0
SYN-20250728-1-00,2025-07-28,P012,1,359.0,137.0,0.0
SYN-20250728-1-01,2025-07-28,P001,1,299.0,94.0,0.0
SYN-20250728-1-02,2025-07-28,P002,1,89.0,24.0,8.9
SYN-20250728-1-03,2025-07-28,P003,1,179.0,49.0,17.9
SYN-20250728-1-04,2025-07-28,P004,1,249.0,71.0,0.0
SYN-20250728-1-05,2025-07-28,P005,1,219.0,67.0,21.9
SYN-20250728-1-06,2025-07-28,P006,1,139.0,35.0,0.0
SYN-20250728-1-07,2025-07-28,P007,1,189.0,55.0,18.9
SYN-20250728-1-08,2025-07-28,P008,1,329.0,121.0,32.9
SYN-20250728-1-09,2025-07-28,P009,1,159.0,43.0,15.9
SYN-20250728-2-00,2025-07-28,P003,1,179.0,49.0,0.0
SYN-20250728-2-01,2025-07-28,P004,1,249.0,71.0,24.9
SYN-20250728-2-02,2025-07-28,P005,1,219.0,67.0,21.9
SYN-20250728-2-03,2025-07-28,P006,1,139.0,35.0,13.9
SYN-20250728-2-04,2025-07-28,P007,1,189.0,55.0,0.0
SYN-20250729-0-00,2025-07-29,P002,1,89.0,24.0,0.0
SYN-20250729-0-01,2025-07-29,P003,1,179.0,49.0,0.0
SYN-20250729-0-02,2025-07-29,P004,1,249.0,71.0,0.0
SYN-20250729-0-03,2025-07-29,P005,1,219.0,67.0,0.0
SYN-20250729-0-04,2025-07-29,P006,1,139.0,35.0,0.0
SYN-20250729-0-05,2025-07-29,P007,1,189.0,55.0,18.9
SYN-20250729-0-06,2025-07-29,P008,1,329.0,121.0,0.0
SYN-20250729-1-00,2025-07-29,P005,1,219.0,67.0,0.0
SYN-20250729-1-01,2025-07-29,P006,2,278.0,70.0,0.0
SYN-20250729-1-02,2025-07-29,P007,1,189.0,55.0,0.0
SYN-20250729-1-03,2025-07-29,P008,1,329.0,121.0,32.9
SYN-20250729-1-04,2025-07-29,P009,1,159.0,43.0,0.0
SYN-20250729-1-05,2025-07-29,P010,1,279.0,83.0,0.0
SYN-20250729-1-06,2025-07-29,P011,1,199.0,61.0,0.0
SYN-20250729-1-07,2025-07-29,P012,1,359.0,137.0,0.0
SYN-20250729-1-08,2025-07-29,P001,1,299.0,94.0,29.9
SYN-20250729-2-00,2025-07-29,P008,1,329.0,121.0,32.9
SYN-20250729-2-01,2025-07-29,P009,1,159.0,43.0,0.0
SYN-20250729-2-02,2025-07-29,P010,1,279.0,83.0,0.0
SYN-20250729-2-03,2025-07-29,P011,1,199.0,61.0,0.0
SYN-20250729-2-04,2025-07-29,P012,1,359.0,137.0,0.0
SYN-20250730-0-00,2025-07-30,P007,1,189.0,55.0,0.0
SYN-20250730-0-01,2025-07-30,P008,1,329.0,121.0,32.9
SYN-20250730-0-02,2025-07-30,P009,1,159.0,43.0,15.9
SYN-20250730-0-03,2025-07-30,P010,2,558.0,166.0,0.0
SYN-20250730-0-04,2025-07-30,P011,1,199.0,61.0,0.0
SYN-20250730-0-05,2025-07-30,P012,1,359.0,137.0,0.0
SYN-20250730-0-06,2025-07-30,P001,1,299.0,94.0,0.0
SYN-20250730-0-07,2025-07-30,P002,1,89.0,24.0,0.0
SYN-20250730-0-08,2025-07-30,P003,1,179.0,49.0,0.0
SYN-20250730-1-00,2025-07-30,P010,1,279.0,83.0,27.9
SYN-20250730-1-01,2025-07-30,P011,1,199.0,61.0,0.0
SYN-20250730-1-02,2025-07-30,P012,1,359.0,137.0,0.0
SYN-20250730-1-03,2025-07-30,P001,1,299.0,94.0,0.0
SYN-20250730-1-04,2025-07-30,P002,1,89.0,24.0,0.0
SYN-20250730-1-05,2025-07-30,P003,1,179.0,49.0,0.0
SYN-20250730-1-06,2025-07-30,P004,1,249.0,71.0,0.0
SYN-20250730-1-07,2025-07-30,P005,1,219.0,67.0,21.9
SYN-20250730-2-00,2025-07-30,P001,2,598.0,188.0,0.0
SYN-20250730-2-01,2025-07-30,P002,1,89.0,24.0,0.0
SYN-20250730-2-02,2025-07-30,P003,1,179.0,49.0,0.0
SYN-20250730-2-03,2025-07-30,P004,1,249.0,71.0,0.0
SYN-20250730-2-04,2025-07-30,P005,1,219.0,67.0,0.0
SYN-20250730-2-05,2025-07-30,P006,1,139.0,35.0,0.0
SYN-20250730-2-06,2025-07-30,P007,1,189.0,55.0,18.9
SYN-20250730-2-07,2025-07-30,P008,1,329.0,121.0,0.0
SYN-20250730-2-08,2025-07-30,P009,1,159.0,43.0,0.0
SYN-20250730-2-09,2025-07-30,P010,1,279.0,83.0,27.9
SYN-20250730-2-10,2025-07-30,P011,2,398.0,122.0,0.0
SYN-20250730-2-11,2025-07-30,P012,1,359.0,137.0,0.0
SYN-20250730-2-12,2025-07-30,P001,1,299.0,94.0,0.0
SYN-20250730-2-13,2025-07-30,P002,1,89.0,24.0,0.0
SYN-20250731-0-00,2025-07-31,P012,2,718.0,274.0,0.0
SYN-20250731-0-01,2025-07-31,P001,1,299.0,94.0,0.0
SYN-20250731-0-02,2025-07-31,P002,1,89.0,24.0,8.9
SYN-20250731-0-03,2025-07-31,P003,1,179.0,49.0,0.0
SYN-20250731-0-04,2025-07-31,P004,2,498.0,142.0,0.0
SYN-20250731-0-05,2025-07-31,P005,1,219.0,67.0,0.0
SYN-20250731-0-06,2025-07-31,P006,1,139.0,35.0,13.9
SYN-20250731-0-07,2025-07-31,P007,1,189.0,55.0,18.9
SYN-20250731-0-08,2025-07-31,P008,1,329.0,121.0,0.0
SYN-20250731-0-09,2025-07-31,P009,1,159.0,43.0,15.9
SYN-20250731-0-10,2025-07-31,P010,1,279.0,83.0,27.9
SYN-20250731-0-11,2025-07-31,P011,1,199.0,61.0,0.0
SYN-20250731-0-12,2025-07-31,P012,1,359.0,137.0,0.0
SYN-20250731-0-13,2025-07-31,P001,2,598.0,188.0,0.0
SYN-20250731-0-14,2025-07-31,P002,1,89.0,24.0,0.0
SYN-20250731-0-15,2025-07-31,P003,1,179.0,49.0,17.9
SYN-20250731-1-00,2025-07-31,P003,1,179.0,49.0,0.0
SYN-20250731-1-01,2025-07-31,P004,1,249.0,71.0,0.0
SYN-20250731-1-02,2025-07-31,P005,1,219.0,67.0,0.0
SYN-20250731-1-03,2025-07-31,P006,1,139.0,35.0,0.0
SYN-20250731-1-04,2025-07-31,P007,1,189.0,55.0,0.0
SYN-20250731-1-05,2025-07-31,P008,1,329.0,121.0,0.0
SYN-20250731-1-06,2025-07-31,P009,1,159.0,43.0,0.0
SYN-20250731-1-07,2025-07-31,P010,1,279.0,83.0,0.0
SYN-20250731-1-08,2025-07-31,P011,1,199.0,61.0,0.0
SYN-20250731-1-09,2025-07-31,P012,1,359.0,137.0,0.0
SYN-20250731-1-10,2025-07-31,P001,1,299.0,94.0,0.0
SYN-20250731-2-00,2025-07-31,P006,1,139.0,35.0,0.0
SYN-20250731-2-01,2025-07-31,P007,1,189.0,55.0,18.9
SYN-20250731-2-02,2025-07-31,P008,1,329.0,121.0,0.0
SYN-20250731-2-03,2025-07-31,P009,1,159.0,43.0,0.0
SYN-20250731-2-04,2025-07-31,P010,1,279.0,83.0,0.0
SYN-20250731-2-05,2025-07-31,P011,1,199.0,61.0,0.0
SYN-20250801-0-00,2025-08-01,P005,1,219.0,67.0,0.0
SYN-20250801-0-01,2025-08-01,P006,1,139.0,35.0,0.0
SYN-20250801-0-02,2025-08-01,P007,1,189.0,55.0,0.0
SYN-20250801-0-03,2025-08-01,P008,1,329.0,121.0,32.9
SYN-20250801-0-04,2025-08-01,P009,1,159.0,43.0,0.0
SYN-20250801-0-05,2025-08-01,P010,1,279.0,83.0,27.9
SYN-20250801-0-06,2025-08-01,P011,1,199.0,61.0,0.0
SYN-20250801-0-07,2025-08-01,P012,1,359.0,137.0,0.0
SYN-20250801-0-08,2025-08-01,P001,1,299.0,94.0,0.0
SYN-20250801-0-09,2025-08-01,P002,1,89.0,24.0,0.0
SYN-20250801-0-10,2025-08-01,P003,1,179.0,49.0,0.0
SYN-20250801-0-11,2025-08-01,P004,1,249.0,71.0,0.0
SYN-20250801-1-00,2025-08-01,P008,1,329.0,121.0,0.0
SYN-20250801-1-01,2025-08-01,P009,1,159.0,43.0,0.0
SYN-20250801-1-02,2025-08-01,P010,2,558.0,166.0,0.0
SYN-20250801-1-03,2025-08-01,P011,1,199.0,61.0,0.0
SYN-20250801-1-04,2025-08-01,P012,1,359.0,137.0,0.0
SYN-20250801-1-05,2025-08-01,P001,1,299.0,94.0,0.0
SYN-20250801-1-06,2025-08-01,P002,1,89.0,24.0,8.9
SYN-20250801-1-07,2025-08-01,P003,1,179.0,49.0,17.9
SYN-20250801-1-08,2025-08-01,P004,1,249.0,71.0,0.0
SYN-20250801-1-09,2025-08-01,P005,1,219.0,67.0,0.0
SYN-20250801-1-10,2025-08-01,P006,1,139.0,35.0,0.0
SYN-20250801-1-11,2025-08-01,P007,1,189.0,55.0,0.0
SYN-20250801-2-00,2025-08-01,P011,1,199.0,61.0,19.9
SYN-20250801-2-01,2025-08-01,P012,1,359.0,137.0,0.0
SYN-20250801-2-02,2025-08-01,P001,1,299.0,94.0,29.9
SYN-20250801-2-03,2025-08-01,P002,1,89.0,24.0,0.0
SYN-20250801-2-04,2025-08-01,P003,1,179.0,49.0,17.9
SYN-20250801-2-05,2025-08-01,P004,2,498.0,142.0,0.0
SYN-20250801-2-06,2025-08-01,P005,1,219.0,67.0,0.0
SYN-20250802-0-00,2025-08-02,P010,1,279.0,83.0,0.0
SYN-20250802-0-01,2025-08-02,P011,1,199.0,61.0,19.9
SYN-20250802-0-02,2025-08-02,P012,1,359.0,137.0,0.0
SYN-20250802-0-03,2025-08-02,P001,1,299.0,94.0,0.0
SYN-20250802-0-04,2025-08-02,P002,1,89.0,24.0,8.9
SYN-20250802-0-05,2025-08-02,P003,1,179.0,49.0,0.0
SYN-20250802-0-06,2025-08-02,P004,1,249.0,71.0,0.0
SYN-20250802-0-07,2025-08-02,P005,1,219.0,67.0,0.0
SYN-20250802-1-00,2025-08-02,P001,1,299.0,94.0,0.0
SYN-20250802-1-01,2025-08-02,P002,1,89.0,24.0,0.0
SYN-20250802-1-02,2025-08-02,P003,1,179.0,49.0,17.9
SYN-20250802-1-03,2025-08-02,P004,1,249.0,71.0,0.0
SYN-20250802-1-04,2025-08-02,P005,1,219.0,67.0,0.0
SYN-20250802-1-05,2025-08-02,P006,1,139.0,35.0,0.0
SYN-20250802-1-06,2025-08-02,P007,1,189.0,55.0,0.0
SYN-20250802-1-07,2025-08-02,P008,2,658.0,242.0,0.0
SYN-20250802-1-08,2025-08-02,P009,1,159.0,43.0,0.0
SYN-20250802-1-09,2025-08-02,P010,1,279.0,83.0,0.0
SYN-20250802-1-10,2025-08-02,P011,1,199.0,61.0,19.9
SYN-20250802-1-11,2025-08-02,P012,1,359.0,137.0,0.0
SYN-20250802-1-12,2025-08-02,P001,1,299.0,94.0,0.0
SYN-20250802-2-00,2025-08-02,P004,1,249.0,71.0,0.0
SYN-20250802-2-01,2025-08-02,P005,1,219.0,67.0,0.0
SYN-20250802-2-02,2025-08-02,P006,1,139.0,35.0,0.0
SYN-20250802-2-03,2025-08-02,P007,1,189.0,55.0,18.9
SYN-20250802-2-04,2025-08-02,P008,1,329.0,121.0,0.0
SYN-20250802-2-05,2025-08-02,P009,1,159.0,43.0,15.9
SYN-20250802-2-06,2025-08-02,P010,1,279.0,83.0,27.9
SYN-20250802-2-07,2025-08-02,P011,1,199.0,61.0,0.0
SYN-20250802-2-08,2025-08-02,P012,1,359.0,137.0,0.0
SYN-20250802-2-09,2025-08-02,P001,1,299.0,94.0,0.0
SYN-20250803-0-00,2025-08-03,P003,2,358.0,98.0,0.0
SYN-20250803-0-01,2025-08-03,P004,1,249.0,71.0,0.0
SYN-20250803-0-02,2025-08-03,P005,1,219.0,67.0,0.0
SYN-20250803-0-03,2025-08-03,P006,1,139.0,35.0,0.0
SYN-20250803-0-04,2025-08-03,P007,1,189.0,55.0,18.9
SYN-20250803-0-05,2025-08-03,P008,1,329.0,121.0,0.0
