date,channel,source,medium,campaign,device,city,payment_method,customer_type,sessions,users,product_views,add_to_carts,begin_checkouts,purchases,units_sold,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar,cost_sar,ad_spend_sar
2025-12-05,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,new,147,126,116,30,17,9,9,1921.0,24.9,0.0,1896.1,593.0,0.0
2025-12-05,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,new,164,147,112,20,10,6,7,1283.0,0.0,0.0,1283.0,368.0,0.0
2025-12-05,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,returning,149,131,95,25,13,7,8,1712.0,46.8,0.0,1665.2,526.0,0.0
2025-12-06,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,new,147,108,96,22,15,9,12,2888.0,49.8,0.0,2838.2,920.0,212.05
2025-12-06,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,returning,122,98,87,24,14,8,8,1902.0,28.8,0.0,1873.2,618.0,0.0
2025-12-06,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,new,100,76,67,17,10,6,6,1404.0,8.9,0.0,1395.1,448.0,101.76
2025-12-07,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,returning,150,133,115,27,15,11,13,2907.0,17.9,199.0,2690.1,911.0,0.0
2025-12-07,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,new,136,110,108,23,14,10,11,2349.0,140.3,0.0,2208.7,731.0,0.0
2025-12-07,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,new,116,99,81,22,11,7,8,1602.0,43.8,0.0,1558.2,476.0,0.0
2025-12-08,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,new,120,108,85,18,10,6,7,1253.0,22.8,0.0,1230.2,356.0,0.0
2025-12-08,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,new,144,124,104,22,12,8,8,1872.0,40.8,0.0,1831.2,602.0,167.06
2025-12-08,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,new,147,127,115,25,13,9,9,2141.0,59.7,0.0,2081.3,683.0,179.69
2025-12-09,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,visa,new,84,65,63,12,8,5,6,1484.0,19.9,0.0,1464.1,484.0,0.0
2025-12-09,Direct,direct,none,Unassigned,desktop,Jeddah,mada,new,109,97,89,23,15,10,13,2917.0,0.0,0.0,2917.0,898.0,0.0
2025-12-09,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,returning,133,98,92,20,10,7,9,1721.0,0.0,0.0,1721.0,497.0,0.0
2025-12-10,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,new,74,58,51,10,5,3,3,747.0,0.0,0.0,747.0,255.0,56.52
2025-12-10,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,returning,131,118,106,23,13,8,9,1991.0,18.9,0.0,1972.1,595.0,161.68
2025-12-10,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,new,124,98,96,18,9,6,7,1453.0,46.8,0.0,1406.2,441.0,0.0
2025-12-11,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,returning,152,118,115,32,20,13,13,2907.0,83.6,0.0,2823.4,907.0,0.0
2025-12-11,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,new,98,84,80,18,9,6,7,1823.0,68.8,0.0,1754.2,600.0,0.0
2025-12-11,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,new,168,142,128,27,16,10,10,2250.0,51.8,0.0,2198.2,714.0,0.0
2025-12-12,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,new,132,97,87,25,16,9,10,2230.0,98.6,0.0,2131.4,688.0,117.72
2025-12-12,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,new,107,79,75,14,9,5,5,1035.0,29.9,0.0,1005.1,305.0,0.0
2025-12-12,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,new,103,75,67,16,8,4,4,796.0,0.0,0.0,796.0,228.0,72.18
2025-12-13,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,new,78,61,52,14,8,5,5,975.0,13.9,0.0,961.1,277.0,0.0
2025-12-13,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,new,136,112,99,28,19,14,15,3195.0,21.9,299.0,2874.1,979.0,0.0
2025-12-13,Direct,direct,none,Unassigned,mobile,Madinah,visa,returning,120,103,86,18,11,8,10,2170.0,95.6,0.0,2074.4,666.0,0.0
2025-12-14,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,new,96,73,63,11,7,3,3,767.0,43.8,0.0,723.2,247.0,0.0
2025-12-14,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mada,returning,157,127,118,33,17,9,11,2399.0,79.7,179.1,2140.2,736.0,217.11
2025-12-14,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mastercard,new,93,80,68,19,13,9,9,1831.0,17.9,0.0,1813.1,548.0,65.79
2025-12-15,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mastercard,returning,95,77,69,12,8,5,5,1035.0,0.0,0.0,1035.0,305.0,0.0
2025-12-15,Direct,direct,none,Unassigned,desktop,Jeddah,apple_pay,new,86,76,55,15,10,6,6,1284.0,18.9,0.0,1265.1,392.0,0.0
2025-12-15,Email,newsletter,email,Lifecycle,tablet,Dammam,stc_pay,new,144,116,95,21,14,8,9,2091.0,65.8,0.0,2025.2,673.0,0.0
2025-12-16,Paid Search,google,cpc,KSA Growth,desktop,Dammam,stc_pay,new,99,87,64,13,8,6,7,1493.0,48.8,0.0,1444.2,459.0,119.84
2025-12-16,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,visa,new,161,144,108,19,11,7,7,1563.0,15.9,0.0,1547.1,491.0,211.71
2025-12-16,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mada,new,129,103,91,25,17,12,13,2937.0,65.7,0.0,2871.3,911.0,0.0
2025-12-17,Direct,direct,none,Unassigned,tablet,Madinah,mada,new,143,109,102,21,11,7,8,1682.0,54.8,0.0,1627.2,527.0,0.0
2025-12-17,Email,newsletter,email,Lifecycle,mobile,Khobar,mastercard,new,99,71,65,16,10,7,7,1393.0,17.9,0.0,1375.1,422.0,0.0
2025-12-17,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,apple_pay,returning,86,73,62,16,10,7,8,1672.0,19.9,189.0,1463.1,508.0,0.0
2025-12-18,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,apple_pay,new,113,100,88,25,13,7,7,1563.0,0.0,0.0,1563.0,475.0,122.27
2025-12-18,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,stc_pay,returning,146,129,97,19,12,8,10,2370.0,46.7,0.0,2323.3,756.0,0.0
2025-12-18,Paid Search,google,cpc,KSA Growth,tablet,Dammam,visa,new,150,112,115,21,11,8,8,1872.0,52.8,0.0,1819.2,586.0,123.59
2025-12-19,Email,newsletter,email,Lifecycle,desktop,Dammam,visa,returning,137,104,112,32,20,13,14,3066.0,78.6,89.0,2898.4,950.0,0.0
2025-12-19,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mada,new,112,84,83,18,11,7,7,1533.0,0.0,0.0,1533.0,477.0,0.0
2025-12-19,Direct,direct,none,Unassigned,mobile,Madinah,mastercard,new,104,78,81,22,13,7,8,1682.0,17.9,490.1,1174.0,508.0,0.0
2025-12-20,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mastercard,new,151,129,111,25,16,10,12,2348.0,40.8,0.0,2307.2,693.0,0.0
2025-12-20,Paid Search,google,cpc,KSA Growth,mobile,Khobar,apple_pay,new,168,145,121,36,25,18,20,4610.0,176.1,0.0,4433.9,1448.0,191.05
2025-12-20,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,stc_pay,new,152,132,124,24,13,7,7,1713.0,60.8,0.0,1652.2,563.0,220.01
2025-12-21,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,stc_pay,new,91,76,59,15,9,6,7,1703.0,19.9,0.0,1683.1,555.0,0.0
2025-12-21,Direct,direct,none,Unassigned,desktop,Jeddah,visa,new,147,126,118,25,14,8,8,1872.0,27.9,0.0,1844.1,586.0,0.0
2025-12-21,Email,newsletter,email,Lifecycle,tablet,Dammam,mada,returning,119,105,78,22,12,8,11,2219.0,0.0,0.0,2219.0,669.0,0.0
2025-12-22,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mada,new,142,113,91,19,11,6,7,1693.0,0.0,179.0,1514.0,536.0,150.5
2025-12-22,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mastercard,returning,108,83,86,16,10,6,6,1304.0,50.8,0.0,1253.2,398.0,82.68
2025-12-22,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,apple_pay,new,116,89,86,18,10,7,7,1653.0,0.0,0.0,1653.0,535.0,0.0
2025-12-23,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,returning,119,89,83,20,13,8,9,2231.0,13.9,0.0,2217.1,739.0,0.0
2025-12-23,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,new,77,62,54,12,6,4,4,966.0,60.8,0.0,905.2,308.0,0.0
2025-12-23,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,new,80,71,62,12,8,5,5,1125.0,0.0,359.0,766.0,365.0,0.0
2025-12-24,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,new,161,122,128,30,21,12,12,2688.0,33.8,0.0,2654.2,840.0,114.27
2025-12-24,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,new,97,83,72,15,10,7,7,1363.0,76.7,0.0,1286.3,395.0,0.0
2025-12-24,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,new,102,82,66,13,7,4,5,985.0,0.0,0.0,985.0,283.0,140.09
2025-12-25,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,new,109,82,74,19,11,8,8,1742.0,45.8,0.0,1696.2,524.0,0.0
2025-12-25,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,new,139,112,98,29,16,9,10,2240.0,73.7,0.0,2166.3,714.0,0.0
2025-12-25,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,returning,158,114,111,32,21,11,11,2359.0,22.8,0.0,2336.2,719.0,0.0
2025-12-26,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,new,116,103,84,17,11,8,8,1892.0,42.7,0.0,1849.3,612.0,0.0
2025-12-26,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,returning,177,140,144,30,20,13,13,2887.0,150.4,269.1,2467.5,901.0,245.45
2025-12-26,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,new,128,94,93,19,11,8,8,1552.0,48.7,0.0,1503.3,465.0,141.39
2025-12-27,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,returning,140,112,98,24,14,7,7,1363.0,31.8,0.0,1331.2,395.0,0.0
2025-12-27,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,new,126,96,82,19,10,5,7,1593.0,49.8,0.0,1543.2,487.0,0.0
2025-12-27,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,new,166,142,133,25,15,9,10,2170.0,0.0,0.0,2170.0,691.0,0.0
2025-12-28,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,new,78,65,63,15,9,5,6,1284.0,0.0,0.0,1284.0,392.0,106.3
2025-12-28,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,new,90,66,69,12,6,4,4,996.0,79.7,0.0,916.3,324.0,72.79
2025-12-28,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,visa,new,95,71,63,17,12,7,7,1533.0,0.0,249.0,1284.0,477.0,0.0
2025-12-29,Direct,direct,none,Unassigned,tablet,Madinah,visa,new,160,131,126,31,17,10,11,2339.0,21.9,197.1,2120.0,738.0,0.0
2025-12-29,Email,newsletter,email,Lifecycle,mobile,Khobar,mada,new,108,93,69,14,9,6,6,1064.0,13.9,0.0,1050.1,301.0,0.0
2025-12-29,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mastercard,returning,116,89,90,24,16,11,11,2439.0,31.8,0.0,2407.2,769.0,0.0
2025-12-30,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,new,148,115,103,20,14,9,9,2121.0,27.9,0.0,2093.1,673.0,149.55
2025-12-30,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,returning,124,100,80,18,9,6,6,1514.0,27.9,0.0,1486.1,500.0,0.0
2025-12-30,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,new,153,128,113,27,18,13,15,3465.0,79.7,368.0,3017.3,1073.0,181.48
2025-12-31,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,returning,141,121,105,23,12,7,8,1762.0,0.0,268.0,1494.0,552.0,0.0
2025-12-31,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,new,91,66,63,16,9,6,6,1394.0,29.9,0.0,1364.1,442.0,0.0
2025-12-31,Direct,direct,none,Unassigned,mobile,Madinah,mada,new,138,101,100,22,11,8,9,2021.0,75.7,219.0,1726.3,607.0,0.0
