order_id,tracking_transaction_id,order_date,anonymous_customer_id,customer_type,channel,source,medium,campaign,device,city,payment_method,coupon_group,order_status,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar
SYN-20250612-2-00,TX-250612-2-00,2025-06-12,CUST-01984,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250612-2-01,TX-250612-2-01,2025-06-12,CUST-02001,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20250612-2-02,TX-250612-2-02,2025-06-12,CUST-02018,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,none,completed,358.0,0.0,0.0,358.0
SYN-20250612-2-03,TX-250612-2-03,2025-06-12,CUST-02035,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20250612-2-04,TX-250612-2-04,2025-06-12,CUST-02052,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20250612-2-05,TX-250612-2-05,2025-06-12,CUST-02069,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20250612-2-06,TX-250612-2-06,2025-06-12,CUST-02086,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250613-0-00,TX-250613-0-00,2025-06-13,CUST-01793,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,none,completed,718.0,0.0,0.0,718.0
SYN-20250613-0-01,TX-250613-0-01,2025-06-13,CUST-01810,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250613-0-02,TX-250613-0-02,2025-06-13,CUST-01827,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,campaign,completed,89.0,8.9,0.0,80.1
SYN-20250613-0-03,TX-250613-0-03,2025-06-13,CUST-01844,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20250613-0-04,TX-250613-0-04,2025-06-13,CUST-01861,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250613-0-05,TX-250613-0-05,2025-06-13,CUST-01878,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,campaign,completed,219.0,21.9,0.0,197.1
SYN-20250613-0-06,TX-250613-0-06,2025-06-13,CUST-01895,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20250613-0-07,TX-250613-0-07,2025-06-13,CUST-01912,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250613-0-08,TX-250613-0-08,2025-06-13,CUST-01929,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250613-0-09,TX-250613-0-09,2025-06-13,CUST-01946,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250613-1-00,TX-250613-1-00,2025-06-13,CUST-01894,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250613-1-01,TX-250613-1-01,2025-06-13,CUST-01911,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250613-1-02,TX-250613-1-02,2025-06-13,CUST-01928,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250613-1-03,TX-250613-1-03,2025-06-13,CUST-01945,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,none,completed,278.0,0.0,0.0,278.0
SYN-20250613-1-04,TX-250613-1-04,2025-06-13,CUST-01962,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,campaign,completed,189.0,18.9,0.0,170.1
SYN-20250613-1-05,TX-250613-1-05,2025-06-13,CUST-01979,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250613-1-06,TX-250613-1-06,2025-06-13,CUST-01996,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250613-1-07,TX-250613-1-07,2025-06-13,CUST-02013,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250613-1-08,TX-250613-1-08,2025-06-13,CUST-02030,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250613-1-09,TX-250613-1-09,2025-06-13,CUST-02047,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250613-2-00,TX-250613-2-00,2025-06-13,CUST-01995,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250613-2-01,TX-250613-2-01,2025-06-13,CUST-02012,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250613-2-02,TX-250613-2-02,2025-06-13,CUST-02029,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250613-2-03,TX-250613-2-03,2025-06-13,CUST-02046,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250613-2-04,TX-250613-2-04,2025-06-13,CUST-02063,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,558.0,0.0,0.0,558.0
SYN-20250613-2-05,TX-250613-2-05,2025-06-13,CUST-02080,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250613-2-06,TX-250613-2-06,2025-06-13,CUST-02097,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250613-2-07,TX-250613-2-07,2025-06-13,CUST-02114,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250613-2-08,TX-250613-2-08,2025-06-13,CUST-02131,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250613-2-09,TX-250613-2-09,2025-06-13,CUST-02148,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,campaign,completed,179.0,17.9,0.0,161.1
SYN-20250613-2-10,TX-250613-2-10,2025-06-13,CUST-02165,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250613-2-11,TX-250613-2-11,2025-06-13,CUST-02182,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250613-2-12,TX-250613-2-12,2025-06-13,CUST-02199,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250613-2-13,TX-250613-2-13,2025-06-13,CUST-02216,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250613-2-14,TX-250613-2-14,2025-06-13,CUST-02233,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250613-2-15,TX-250613-2-15,2025-06-13,CUST-02250,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250613-2-16,TX-250613-2-16,2025-06-13,CUST-02267,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250613-2-17,TX-250613-2-17,2025-06-13,CUST-02284,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250613-2-18,TX-250613-2-18,2025-06-13,CUST-02301,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250614-0-00,TX-250614-0-00,2025-06-14,CUST-01804,returning,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,campaign,completed,219.0,21.9,0.0,197.1
SYN-20250614-0-01,TX-250614-0-01,2025-06-14,CUST-01821,returning,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250614-0-02,TX-250614-0-02,2025-06-14,CUST-01838,returning,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,campaign,completed,189.0,18.9,0.0,170.1
SYN-20250614-0-03,TX-250614-0-03,2025-06-14,CUST-01855,returning,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250614-0-04,TX-250614-0-04,2025-06-14,CUST-01872,returning,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250614-1-00,TX-250614-1-00,2025-06-14,CUST-01905,new,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20250614-1-01,TX-250614-1-01,2025-06-14,CUST-01922,new,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250614-1-02,TX-250614-1-02,2025-06-14,CUST-01939,new,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20250614-1-03,TX-250614-1-03,2025-06-14,CUST-01956,new,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20250614-1-04,TX-250614-1-04,2025-06-14,CUST-01973,new,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,none,completed,359.0,0.0,0.0,359.0
SYN-20250614-1-05,TX-250614-1-05,2025-06-14,CUST-01990,new,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250614-1-06,TX-250614-1-06,2025-06-14,CUST-02007,new,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250614-1-07,TX-250614-1-07,2025-06-14,CUST-02024,new,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250614-2-00,TX-250614-2-00,2025-06-14,CUST-02006,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250614-2-01,TX-250614-2-01,2025-06-14,CUST-02023,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250614-2-02,TX-250614-2-02,2025-06-14,CUST-02040,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,none,completed,598.0,0.0,0.0,598.0
SYN-20250614-2-03,TX-250614-2-03,2025-06-14,CUST-02057,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20250614-2-04,TX-250614-2-04,2025-06-14,CUST-02074,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250614-2-05,TX-250614-2-05,2025-06-14,CUST-02091,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250614-2-06,TX-250614-2-06,2025-06-14,CUST-02108,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250614-2-07,TX-250614-2-07,2025-06-14,CUST-02125,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250614-2-08,TX-250614-2-08,2025-06-14,CUST-02142,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,campaign,completed,189.0,18.9,0.0,170.1
SYN-20250614-2-09,TX-250614-2-09,2025-06-14,CUST-02159,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250614-2-10,TX-250614-2-10,2025-06-14,CUST-02176,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20250614-2-11,TX-250614-2-11,2025-06-14,CUST-02193,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250614-2-12,TX-250614-2-12,2025-06-14,CUST-02210,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,campaign,completed,398.0,39.8,0.0,358.2
SYN-20250615-0-00,TX-250615-0-00,2025-06-15,CUST-01815,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250615-0-01,TX-250615-0-00,2025-06-15,CUST-01832,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250615-0-02,TX-250615-0-02,2025-06-15,CUST-01849,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,718.0,0.0,0.0,718.0
SYN-20250615-0-03,TX-250615-0-03,2025-06-15,CUST-01866,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20250615-0-04,TX-250615-0-04,2025-06-15,CUST-01883,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20250615-0-05,TX-250615-0-05,2025-06-15,CUST-01900,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250615-0-06,TX-250615-0-06,2025-06-15,CUST-01917,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20250615-0-07,TX-250615-0-07,2025-06-15,CUST-01934,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250615-0-08,TX-250615-0-08,2025-06-15,CUST-01951,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250615-0-09,TX-250615-0-09,2025-06-15,CUST-01968,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250615-0-10,TX-250615-0-10,2025-06-15,CUST-01985,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250615-0-11,TX-250615-0-11,2025-06-15,CUST-02002,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20250615-0-12,TX-250615-0-12,2025-06-15,CUST-02019,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250615-0-13,TX-250615-0-13,2025-06-15,CUST-02036,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250615-1-00,TX-250615-1-00,2025-06-15,CUST-01916,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,none,completed,598.0,0.0,0.0,598.0
SYN-20250615-1-01,TX-250615-1-01,2025-06-15,CUST-01933,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,campaign,completed,89.0,8.9,0.0,80.1
SYN-20250615-1-02,TX-250615-1-02,2025-06-15,CUST-01950,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20250615-1-03,TX-250615-1-03,2025-06-15,CUST-01967,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20250615-1-04,TX-250615-1-04,2025-06-15,CUST-01984,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20250615-1-05,TX-250615-1-05,2025-06-15,CUST-02001,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,none,completed,278.0,0.0,0.0,278.0
SYN-20250615-1-06,TX-250615-1-06,2025-06-15,CUST-02018,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250615-1-07,TX-250615-1-07,2025-06-15,CUST-02035,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250615-1-08,TX-250615-1-08,2025-06-15,CUST-02052,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250615-1-09,TX-250615-1-09,2025-06-15,CUST-02069,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20250615-1-10,TX-250615-1-10,2025-06-15,CUST-02086,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250615-2-00,TX-250615-2-00,2025-06-15,CUST-02017,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250615-2-01,TX-250615-2-01,2025-06-15,CUST-02034,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,campaign,completed,219.0,21.9,0.0,197.1
SYN-20250615-2-02,TX-250615-2-02,2025-06-15,CUST-02051,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250615-2-03,TX-250615-2-03,2025-06-15,CUST-02068,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,campaign,completed,189.0,18.9,0.0,170.1
SYN-20250615-2-04,TX-250615-2-04,2025-06-15,CUST-02085,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250615-2-05,TX-250615-2-05,2025-06-15,CUST-02102,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,none,completed,318.0,0.0,0.0,318.0
SYN-20250615-2-06,TX-250615-2-06,2025-06-15,CUST-02119,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250615-2-07,TX-250615-2-07,2025-06-15,CUST-02136,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250615-2-08,TX-250615-2-08,2025-06-15,CUST-02153,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250616-0-00,TX-250616-0-00,2025-06-16,CUST-01826,new,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250616-0-01,TX-250616-0-01,2025-06-16,CUST-01843,new,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250616-0-02,TX-250616-0-02,2025-06-16,CUST-01860,new,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250616-0-03,TX-250616-0-03,2025-06-16,CUST-01877,new,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250616-0-04,TX-250616-0-04,2025-06-16,CUST-01894,new,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250616-0-05,TX-250616-0-05,2025-06-16,CUST-01911,new,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250616-0-06,TX-250616-0-06,2025-06-16,CUST-01928,new,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250616-0-07,TX-250616-0-07,2025-06-16,CUST-01945,new,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250616-1-00,TX-250616-1-00,2025-06-16,CUST-01927,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250616-1-01,TX-250616-1-01,2025-06-16,CUST-01944,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,none,completed,378.0,0.0,0.0,378.0
SYN-20250616-1-02,TX-250616-1-02,2025-06-16,CUST-01961,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250616-1-03,TX-250616-1-03,2025-06-16,CUST-01978,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250616-1-04,TX-250616-1-04,2025-06-16,CUST-01995,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250616-2-00,TX-250616-2-00,2025-06-16,CUST-02028,returning,Direct,direct,none,Unassigned,mobile,Madinah,visa,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250616-2-01,TX-250616-2-01,2025-06-16,CUST-02045,returning,Direct,direct,none,Unassigned,mobile,Madinah,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20250616-2-02,TX-250616-2-02,2025-06-16,CUST-02062,returning,Direct,direct,none,Unassigned,mobile,Madinah,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20250617-0-00,TX-250617-0-00,2025-06-17,CUST-01837,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20250617-0-01,TX-250617-0-01,2025-06-17,CUST-01854,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20250617-0-02,TX-250617-0-02,2025-06-17,CUST-01871,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20250617-0-03,TX-250617-0-03,2025-06-17,CUST-01888,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,campaign,refunded,199.0,19.9,179.1,0.0
SYN-20250617-0-04,TX-250617-0-04,2025-06-17,CUST-01905,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250617-0-05,TX-250617-0-05,2025-06-17,CUST-01922,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250617-0-06,TX-250617-0-06,2025-06-17,CUST-01939,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,campaign,completed,89.0,8.9,0.0,80.1
SYN-20250617-0-07,TX-250617-0-07,2025-06-17,CUST-01956,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,none,completed,358.0,0.0,0.0,358.0
SYN-20250617-0-08,TX-250617-0-08,2025-06-17,CUST-01973,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250617-0-09,TX-250617-0-09,2025-06-17,CUST-01990,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,campaign,completed,219.0,21.9,0.0,197.1
SYN-20250617-0-10,TX-250617-0-10,2025-06-17,CUST-02007,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250617-0-11,TX-250617-0-11,2025-06-17,CUST-02024,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,none,completed,189.0,0.0,0.0,189.0
